,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,15,9,61.6,38.4,88,74,19,11,17,14,13,16,7,1,12,11,4.0,3.0,6.56,6.26,Udinese,Benevento,0.0,1.0,0.0,2.0,19:45,"Jtan, 23-Des-20",6.0,5.0,Won (33%),Drew (33%),Won (33%),15.0,9.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,341.0,33.0,6.0,38.0,56.0,474.0,278.0
1,11,7,50.8,49.2,81,78,8,7,16,13,15,15,3,4,9,8,2.0,1.0,6.88,6.52,Lazio,Spezia,0.0,0.0,2.0,1.0,14:00,"Jmos, 03-Apr-21",5.0,1.0,Won (100%),Drew (0%),Won (0%),11.0,7.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,501.0,481.0,7.0,14.0,64.0,85.0,430.0,382.0
2,8,10,56.2,43.8,85,83,5,7,14,12,14,12,4,2,5,10,1.0,1.0,6.38,,Genoa,Fiorentina,1.0,1.0,1.0,1.0,14:00,"Jmos, 03-Apr-21",5.0,5.0,Won (17%),Drew (67%),Won (17%),8.0,10.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,422.0,25.0,16.0,60.0,55.0,460.0,351.0
3,9,10,40.7,59.3,72,83,11,8,11,16,8,18,1,4,7,4,2.0,4.0,6.4,6.19,Crotone,Spezia,1.0,1.0,4.0,1.0,14:00,"Jmos, 12-Des-20",4.0,8.0,Won (33%),Drew (17%),Won (50%),9.0,10.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,346.0,504.0,7.0,17.0,66.0,85.0,273.0,401.0
4,16,9,41.5,58.5,85,85,10,12,10,14,19,8,11,2,6,16,4.0,3.0,6.42,6.5,Udinese,Parma Calcio 1913,1.0,1.0,3.0,2.0,17:00,"Jpl, 18-Okt-20",4.0,9.0,Won (0%),Drew (25%),Won (75%),17.0,9.0,11.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,397.0,557.0,40.0,15.0,49.0,87.0,308.0,455.0
5,22,8,43.4,56.6,85,90,9,13,13,13,22,12,12,3,5,11,1.0,4.0,7.56,6.34,Napoli,Sassuolo,0.0,0.0,0.0,2.0,17:00,"Jpl, 01-Nov-20",10.0,3.0,Won (67%),Drew (33%),Won (0%),22.0,8.0,14.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,496.0,642.0,33.0,4.0,36.0,49.0,426.0,589.0
6,14,14,45.0,55.0,84,88,6,3,11,10,10,12,7,3,7,5,3.0,4.0,6.43,6.42,Inter,Bologna,2.0,0.0,3.0,1.0,19:45,"Jmos, 05-Des-20",9.0,6.0,Won (50%),Drew (17%),Won (33%),14.0,14.0,9.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,490.0,597.0,20.0,19.0,57.0,36.0,411.0,542.0
7,14,9,50.4,49.6,74,75,8,13,30,24,9,13,5,1,6,3,3.0,6.0,6.39,6.53,Genoa,Verona,0.0,1.0,2.0,2.0,17:00,"Jmos, 20-Feb-21",9.0,4.0,Won (50%),Drew (33%),Won (17%),14.0,9.0,7.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,499.0,493.0,17.0,15.0,86.0,85.0,396.0,393.0
8,11,11,44.9,55.1,73,82,7,10,17,15,20,12,9,10,7,9,4.0,8.0,6.61,6.32,Sampdoria,Bologna,1.0,1.0,1.0,2.0,14:00,"Jpl, 22-Nov-20",7.0,11.0,Won (33%),Drew (0%),Won (67%),11.0,12.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,437.0,538.0,24.0,24.0,68.0,50.0,345.0,463.0
9,17,12,53.6,46.4,84,81,8,6,11,13,16,15,5,4,8,10,2.0,2.0,7.3,6.53,AC Milan,Genoa,1.0,1.0,2.0,1.0,11:30,"Jpl, 18-Apr-21",10.0,6.0,Won (67%),Drew (17%),Won (17%),18.0,12.0,13.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,535.0,465.0,15.0,15.0,39.0,64.0,481.0,386.0
10,20,8,48.1,51.9,74,77,13,8,26,16,18,15,7,3,6,14,3.0,5.0,6.26,6.48,Bologna,Verona,1.0,0.0,1.0,0.0,14:00,"Jmos, 16-Jan-21",11.0,5.0,Won (50%),Drew (33%),Won (17%),20.0,8.0,14.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,459.0,495.0,19.0,16.0,55.0,52.0,384.0,426.0
11,7,15,53.6,46.4,84,80,9,12,7,12,10,10,1,5,7,4,5.0,4.0,6.48,6.62,Bologna,Roma,1.0,5.0,1.0,5.0,14:00,"Jpl, 13-Des-20",8.0,8.0,Won (33%),Drew (17%),Won (50%),8.0,16.0,6.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,496.0,427.0,11.0,9.0,35.0,43.0,447.0,369.0
12,20,10,52.1,47.9,87,83,12,12,13,12,20,15,6,4,6,11,4.0,1.0,6.53,6.64,Roma,Benevento,2.0,1.0,5.0,2.0,19:45,"Jpl, 18-Okt-20",10.0,4.0,Won (67%),Drew (0%),Won (33%),20.0,10.0,11.0,6.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,475.0,435.0,21.0,9.0,41.0,43.0,410.0,383.0
13,1,20,36.7,63.3,78,89,3,6,12,12,12,10,0,8,6,5,0.0,2.0,,6.54,Spezia,Inter,1.0,1.0,1.0,1.0,19:45,"Jtan, 21-Apr-21",1.0,2.0,Won (0%),Drew (0%),Won (100%),1.0,20.0,1.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,666.0,5.0,26.0,87.0,59.0,291.0,579.0
14,14,9,55.2,44.8,84,74,9,10,18,19,11,22,7,4,11,7,2.0,2.0,6.48,6.7,Crotone,Cagliari,0.0,0.0,0.0,2.0,14:00,"Jpl, 28-Feb-21",7.0,12.0,Won (0%),Drew (33%),Won (67%),14.0,9.0,8.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,458.0,370.0,21.0,17.0,48.0,51.0,387.0,301.0
15,12,13,54.5,45.5,77,75,7,3,29,26,14,19,4,4,14,7,4.0,2.0,6.49,6.7,Spezia,Cagliari,0.0,0.0,2.0,1.0,17:00,"Jmos, 20-Mac-21",5.0,8.0,Won (25%),Drew (25%),Won (50%),12.0,13.0,9.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,411.0,16.0,19.0,85.0,78.0,384.0,314.0
